#OTU ID	19GMI00001	19GMI00002	19GMI00003	19GMI00004	19GMI00005	19GMI00006	19GMI00007	19GMI00008	19GMI00009	19GMI00010	19GMI00011	19GMI00012	19GMI00013	19GMI00014	19GMI00015	19GMI00016	19GMI00017	19GMI00018	19GMI00019	19GMI00020	19GMI00021	20GMI000011	20GMI000012	20GMI000013	20GMI000021	20GMI000022	20GMI000023	20GMI000031	20GMI000032	20GMI000033	20GMI0004	20GMI0005	20GMI0006	20GMI0007	20GMI0008	20GMI0009	20GMI0010	20GMI0011	20GMI0012	20GMI0013	20GMI0014	20GMI0015	20GMI0016	20GMI0017	20GMI0018	20GMI0019	20GMI0020	20GMI0021	20GMI0022	20GMI0023	20GMI0024	20GMI0025	20GMI0026	20GMI0027	20GMI0028	20GMI0029	20GMI0030	20GMI00311	20GMI00312	20GMI00313	20GMI00321	20GMI00331	20GMI00332	20GMI00333	20GMI00341	20GMI00342	20GMI00343	20GMI00351	20GMI00352	20GMI00353	20GMI00361	20GMI00362	20GMI00363	20GMI00371	20GMI00372	20GMI00373	20GMI00381	20GMI00382	20GMI00383	20GMI00391	20GMI00392	20GMI00393	20GMI00401	20GMI00402	20GMI00403	20GMI00411	20GMI00412	20GMI00413	20GMI00421	20GMI00422	20GMI00423	20GMI00431	20GMI00432	20GMI00433
Otu1298	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu3879	48	12	13	121	13	22	26	29	21	24	13	21	33	27	16	55	22	16	32	32	14	33	20	19	13	14	15	43	26	32	10	9	68	21	5	6	10	10	10	17	8	3	19	4	14	4	10	17	20	44	9	2	2	6	54	1	5	6	4	8	0	7	7	8	8	17	13	11	15	12	3	7	3	1	2	0	5	9	7	12	9	11	0	0	0	8	2	7	54	36	54	17	21	39
Otu3954	10	2	3	37	5	5	6	8	7	4	11	10	13	10	5	18	4	5	7	11	4	7	9	6	4	5	5	12	5	28	4	3	19	9	0	2	2	4	1	7	1	1	6	0	7	2	6	2	8	24	3	1	0	0	16	0	0	4	3	5	0	1	2	2	2	6	1	3	3	4	1	1	0	1	0	0	1	1	2	1	5	2	0	1	0	0	1	2	19	14	20	10	6	4
Otu2998	43	13	10	64	10	19	17	10	17	5	12	10	25	17	8	39	11	10	21	26	5	16	20	23	9	18	10	23	22	18	10	3	39	13	0	5	8	8	12	8	1	1	9	4	22	2	10	11	15	31	6	2	1	6	35	1	5	3	1	8	0	1	4	3	9	5	4	8	12	14	3	3	4	0	0	1	0	3	5	4	12	3	1	0	0	8	3	10	40	25	38	11	9	20
Otu3600	30	10	9	69	4	11	7	10	12	9	8	4	23	17	6	24	9	20	15	15	7	17	20	17	9	14	11	20	21	19	8	3	44	6	0	5	3	4	5	13	7	0	17	1	14	5	9	7	16	28	15	0	0	3	30	0	1	5	6	5	0	2	9	3	10	6	3	8	3	5	2	1	2	0	3	0	5	5	7	5	2	4	1	0	0	4	1	7	36	21	43	10	2	22
Otu5560	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	2	0	0	0	1	0	0	0	1	0	0	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5	2	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0
Otu90	18	0	0	0	0	0	4	0	0	0	0	0	6	47	1	0	0	0	2	20	0	0	0	0	0	0	0	0	0	0	0	0	0	236	81	651	0	190	0	245	222	332	1149	502	1596	447	538	837	2	670	0	42	102	27	1052	299	757	0	0	0	0	0	0	0	0	0	0	108	117	104	161	109	229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu4456	33	7	5	36	8	14	13	7	6	8	8	13	7	15	5	26	7	14	3	4	5	9	14	21	11	5	7	19	16	19	13	4	33	3	1	5	3	3	13	9	2	2	6	1	10	1	2	2	20	30	7	5	0	5	40	0	7	6	2	2	0	6	3	3	4	7	4	4	6	6	1	7	3	0	0	0	2	3	3	6	3	1	0	0	0	3	0	3	36	16	27	13	11	17
Otu2268	42	15	10	55	9	14	12	21	8	13	6	9	20	28	11	44	16	10	9	20	10	24	15	18	8	10	15	24	26	14	14	4	52	9	2	4	6	10	11	16	19	1	17	3	16	4	5	6	25	43	4	0	1	6	37	1	6	9	4	6	0	4	6	3	5	8	9	9	11	12	3	4	5	2	0	0	4	4	8	5	10	6	1	0	1	4	2	3	46	24	47	16	5	26
Otu2384	1	0	0	3	0	1	1	0	0	0	0	0	0	0	0	0	2	0	2	0	1	1	1	1	0	0	1	3	0	1	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	10	1	3	0	0	0	3	1	0	1	0	3
Otu1486	20	4	2	27	3	5	7	7	1	5	2	3	5	9	9	13	4	3	8	10	3	7	4	6	5	8	9	8	6	13	4	0	22	3	1	0	1	0	7	6	2	31	1	0	4	2	3	3	6	22	2	0	0	1	12	0	3	1	1	5	0	5	5	2	1	3	4	4	3	1	0	2	0	0	1	0	0	0	1	5	5	3	0	0	0	2	0	3	15	14	12	4	1	9
Otu3772	31	4	3	42	4	5	12	5	5	7	6	4	14	8	7	16	3	6	12	11	1	11	9	8	8	8	7	11	7	16	9	1	25	6	0	3	6	4	9	2	6	1	5	2	7	1	2	6	8	21	4	0	1	0	22	0	5	1	0	3	0	3	2	1	5	3	2	3	5	9	1	3	0	1	0	0	0	0	2	10	4	1	0	0	0	2	2	8	22	16	21	7	5	6
Otu1200	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu670	5	0	0	3	1	1	0	1	0	0	0	0	0	1	0	3	0	2	0	0	1	1	0	0	1	1	0	2	1	2	0	0	3	0	0	0	0	0	0	0	0	0	1	0	3	0	0	1	1	1	0	166	0	0	4	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	5
Otu5594	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu4764	18	4	7	30	3	4	7	11	6	5	4	3	3	13	10	16	11	6	4	18	3	7	3	12	2	3	3	11	12	8	6	2	27	5	2	1	6	2	5	6	5	0	2	0	7	0	2	7	4	23	4	1	0	2	7	0	1	1	2	3	0	2	1	4	4	1	3	6	0	1	2	0	2	0	0	1	1	3	4	3	4	3	0	0	1	1	2	0	10	6	19	5	4	7
Otu1600	22	5	4	37	2	6	12	8	5	33	20	4	8	6	4	10	7	5	6	16	4	6	8	7	6	5	4	14	7	5	5	4	19	7	2	2	5	0	7	1	4	0	11	3	2	0	1	2	7	20	8	1	0	5	10	0	1	8	5	7	0	1	2	1	3	0	1	7	6	6	1	0	1	0	0	0	1	2	3	4	6	3	0	0	0	1	0	2	10	9	11	7	4	7
Otu2439	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu3030	6	1	2	11	0	3	2	3	5	5	2	2	2	2	1	12	2	5	7	4	1	2	3	2	2	3	0	5	8	5	3	1	6	11	0	1	1	0	0	0	1	1	0	0	1	1	0	4	5	10	3	0	0	0	5	0	0	2	0	3	0	0	2	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	4	5	5	1	0	14
Otu1787	50	11	9	74	7	22	23	29	16	15	9	16	19	24	10	51	26	14	15	17	6	23	19	23	14	20	14	35	25	29	11	3	61	16	2	6	12	6	17	11	8	1	21	4	15	10	4	8	21	62	12	4	0	6	71	0	8	10	9	6	0	5	8	3	6	6	5	7	15	19	7	4	6	1	3	5	5	6	7	7	11	1	0	1	0	7	3	5	47	36	48	17	16	31
Otu4642	1	1	2	11	0	1	3	3	0	0	3	0	2	4	0	3	0	4	0	2	0	1	0	1	0	2	0	0	1	2	0	0	5	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	5	0	1	2	0	0	0	0	0	1	2	0	0	2	1	3	0	1	7	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	3	4	5	3	1	3
Otu2081	29	11	5	35	2	4	11	7	7	7	8	5	8	6	3	24	10	7	11	12	0	14	10	9	8	5	6	13	16	14	8	6	23	7	2	3	3	6	5	0	1	0	5	0	3	1	5	2	6	21	6	1	0	1	18	0	0	1	2	2	0	0	1	1	6	2	3	4	9	5	0	2	3	2	0	0	2	1	3	1	1	1	0	0	0	5	3	3	20	14	22	4	3	11
Otu4165	15	6	4	23	5	10	9	3	5	4	7	4	8	4	3	14	3	4	3	7	0	6	2	7	4	3	5	7	6	7	3	2	16	4	2	3	3	2	6	1	3	1	6	0	6	1	1	3	3	11	3	0	0	0	9	0	0	2	2	3	0	17	1	4	2	3	0	4	4	3	0	1	0	1	0	0	1	0	2	3	0	0	0	0	0	1	0	5	14	7	19	4	3	7
Otu5294	22	8	3	46	3	9	8	13	12	5	3	7	12	14	8	22	9	12	11	6	3	7	14	11	3	4	14	16	13	8	5	3	20	6	2	4	4	3	5	4	1	0	9	2	5	3	3	1	12	22	5	1	0	2	19	0	0	2	4	13	0	2	1	2	8	4	2	8	5	7	2	1	1	0	1	0	4	3	1	10	6	1	0	0	1	4	1	2	20	17	19	8	4	17
Otu5340	33	4	4	59	13	9	16	7	12	9	10	10	9	12	6	40	6	8	10	23	3	18	13	16	11	10	7	24	23	17	9	5	30	3	0	14	2	4	4	5	5	2	7	4	12	2	4	2	19	36	5	1	0	4	22	0	3	2	4	5	0	1	2	2	5	5	3	14	6	8	3	2	2	0	1	0	2	2	5	5	7	5	0	1	0	2	2	1	29	16	30	11	14	19
Otu2125	53	10	15	79	10	20	16	20	11	13	8	14	15	32	6	44	18	19	15	23	8	17	11	23	22	20	16	30	24	26	15	7	62	10	3	10	8	9	13	8	6	2	16	2	29	10	6	5	21	58	11	4	0	5	46	1	7	2	9	2	0	4	7	4	7	8	2	7	8	11	7	4	6	4	1	1	1	4	9	9	8	3	0	2	1	8	4	7	32	23	49	16	14	37
Otu1299	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	1	0	14	0	1	0	5	4	2	0	0	0	0	0	0	6	0	6	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu5159	19	6	2	26	0	3	4	5	5	4	10	6	4	5	4	18	8	5	4	12	5	6	4	11	5	6	0	13	8	7	4	0	20	4	1	3	1	3	0	6	4	1	4	2	3	2	4	1	7	15	4	0	0	2	9	0	0	1	0	1	0	0	3	1	4	3	3	4	3	4	1	0	0	0	1	0	2	0	4	2	4	1	0	0	0	2	1	3	9	8	15	1	6	4
Otu3845	34	9	13	58	9	11	20	20	10	12	9	10	10	18	4	45	15	11	13	19	5	16	10	21	9	5	6	19	19	15	12	8	53	11	2	3	9	2	15	7	6	1	11	0	10	6	1	8	20	45	6	4	0	2	35	0	6	8	2	2	0	5	5	7	11	5	7	7	11	9	2	9	2	0	0	0	2	2	4	7	12	5	1	0	0	3	0	9	27	16	26	15	7	19
Otu1635	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu4137	4	0	0	6	0	1	2	1	0	1	1	0	1	1	0	2	0	2	2	1	0	1	3	2	1	2	0	4	2	1	0	0	2	0	0	1	0	17	0	2	0	0	1	1	1	0	0	0	0	4	1	0	0	0	1	0	1	0	1	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	2	0	1	1	2	2
Otu3389	55	11	20	80	8	14	16	24	15	24	12	16	25	23	12	43	21	12	19	24	15	21	21	24	20	12	8	33	25	29	21	5	69	8	3	2	8	4	5	13	6	7	7	1	13	7	6	11	23	51	12	1	1	5	47	0	3	4	5	7	0	8	4	4	9	9	8	8	11	6	5	3	4	0	0	0	4	6	10	14	8	9	0	0	1	7	1	9	37	37	57	14	13	27
Otu3793	12	7	2	23	4	7	6	9	7	6	7	5	5	4	6	22	6	5	10	6	4	8	11	10	4	8	2	13	6	8	2	0	18	5	3	4	1	5	3	4	8	1	4	1	9	2	4	5	10	26	6	1	0	4	11	0	4	2	3	3	0	1	0	3	2	3	4	1	4	0	1	0	3	0	0	0	2	1	3	4	10	0	0	0	0	1	0	1	16	16	14	3	4	10
Otu4922	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	1	3	8	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	17	0	0	0	0	0	0
Otu5160	4	2	1	12	2	0	0	2	0	0	2	3	3	2	2	6	5	0	3	3	1	3	1	3	2	1	2	2	4	2	2	0	4	1	6	1	1	0	1	2	0	0	0	0	0	1	0	0	3	9	0	0	0	0	3	0	1	1	0	1	0	0	1	0	2	1	1	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	4	0	9	0	1	1
Otu5696	23	5	6	58	5	10	7	21	8	8	8	9	12	17	5	18	11	10	5	10	3	10	7	13	7	8	4	16	20	16	13	3	52	4	4	2	3	0	5	5	3	1	1	0	7	3	2	3	15	50	5	2	1	1	30	0	3	8	12	5	0	2	5	3	1	2	6	3	6	4	2	1	5	2	3	1	1	7	7	4	6	0	0	0	1	3	1	2	22	15	21	12	5	17
Otu4345	38	7	6	49	3	14	10	10	10	8	12	7	12	11	10	47	6	6	13	10	8	17	9	18	13	12	8	15	17	12	8	2	39	7	2	3	6	4	9	10	5	2	7	1	10	6	6	3	15	41	8	3	0	1	26	1	5	4	2	2	0	3	2	5	6	4	1	10	13	18	1	1	4	1	0	0	3	4	5	6	6	1	0	0	1	5	0	9	22	19	20	8	8	21
Otu5522	4	2	0	9	1	2	2	1	1	0	0	3	0	5	1	7	2	1	2	2	0	1	0	1	2	2	0	3	1	4	0	1	4	1	0	0	0	0	2	0	0	0	5	0	2	0	0	2	1	2	0	0	0	0	5	0	1	0	0	1	0	0	1	2	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	1	6	4	9	0	1	3
Otu5760	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
Otu2123	36	6	8	71	10	12	12	23	9	9	9	7	15	16	9	31	5	13	11	15	2	19	11	17	7	9	10	20	21	16	10	3	42	12	2	5	6	4	16	10	3	2	10	5	11	7	5	7	19	40	6	2	0	3	30	1	3	5	4	3	0	6	2	0	8	1	2	4	11	6	1	1	3	0	0	1	3	3	5	8	4	3	2	1	0	4	1	7	35	26	33	7	10	23
Otu2677	3	0	0	3	0	0	0	2	0	0	1	0	0	1	1	2	1	1	0	2	0	0	2	1	1	0	1	0	0	2	1	0	3	2	0	0	0	0	0	1	0	0	2	0	0	0	0	0	2	2	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	3	0	0	0	3	2	1	2	2
Otu3902	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu964	46	13	83	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu3825	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu3490	32	3	14	60	10	13	15	16	10	19	7	14	17	18	13	38	8	5	15	21	5	21	10	21	8	8	9	16	18	21	13	5	37	10	1	3	8	2	9	11	7	1	5	5	8	3	5	10	12	40	7	0	2	2	29	1	1	7	2	3	0	6	3	4	3	3	3	4	6	13	4	4	2	0	0	0	2	2	9	5	10	5	0	1	0	6	2	5	35	17	31	12	5	23
Otu1565	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu4508	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu5135	25	6	8	34	3	6	4	5	4	5	8	5	11	9	1	20	3	6	2	14	3	8	7	4	7	4	5	10	14	11	7	3	32	2	2	3	4	1	3	6	3	0	10	2	7	0	1	5	9	18	5	0	0	3	17	0	2	1	0	7	0	0	1	0	3	2	3	6	8	5	1	3	2	0	0	0	0	1	2	4	1	2	0	2	0	2	1	0	16	15	17	5	9	17
Otu1558	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu421	8	1	2	11	2	2	5	2	0	4	0	1	3	4	0	5	4	2	5	3	3	2	1	3	1	3	1	2	106	137	5	1	2	2	0	0	1	3	0	0	0	0	2	0	0	1	0	0	3	6	0	0	0	0	3	0	1	6	1	13	0	0	0	3	13	3	10	25	29	7	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	4	6	6	1	3	547
Otu2776	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu689	8	2	0	27	0	1	3	5	6	0	5	2	4	6	3	6	4	1	4	5	3	5	2	7	0	3	2	10	6	3	2	0	14	1	0	2	3	0	2	2	0	0	3	0	5	3	2	1	4	9	1	1	0	1	8	0	0	1	1	0	0	14	16	8	1	1	1	1	2	2	12	23	20	1	0	1	59	8	67	4	2	1	7	12	17	2	0	1	4	1	9	1	2	2
Otu2146	5	0	0	2	0	1	0	2	1	1	0	2	2	2	0	2	0	1	0	1	0	1	1	0	0	0	1	0	2	1	0	0	3	0	1	3	1	2	2	1	8	2	0	1	3	2	2	2	0	3	0	0	0	17	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	3	1	0	0	0	0	0	0	0	0	1	0	1	0	4	1
Otu5192	14	0	0	16	0	5	5	0	2	1	1	4	4	9	1	12	1	4	0	5	1	2	1	3	2	3	2	3	4	7	2	1	15	3	1	1	0	0	2	3	1	0	1	1	2	1	1	2	1	7	1	1	0	2	11	0	1	1	4	0	0	1	2	2	4	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	3	0	2	5	3	16	3	4	5
Otu767	1	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	185	179	120	20	30	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Otu701	4	0	0	12	0	1	3	1	1	0	1	2	1	1	0	1	1	2	0	1	0	1	1	4	1	1	1	2	3	2	1	1	4	0	0	2	0	1	2	0	0	1	1	1	1	0	0	0	1	3	0	0	0	0	2	0	1	1	0	0	0	1	1	1	1	3	0	1	1	0	0	0	0	44	23	120	44	35	19	1	0	0	2	0	3	0	1	1	1	1	2	1	1	4
Otu2159	1	0	2	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Otu3363	5	2	1	11	1	2	1	3	0	0	2	1	1	1	1	7	1	0	1	2	1	7	0	6	1	1	0	7	4	2	1	2	5	1	0	0	0	0	1	2	1	0	0	0	1	0	1	0	2	4	1	0	1	0	4	0	0	1	0	0	0	0	0	0	0	0	1	0	2	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	2	2	3	1	1	4
Otu4763	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu6	2	2.746e+04	0	1.047e+04	93	0	1759	1	0	0	0	2	7.256e+04	2.558e+04	3194	242	2772	2544	0	0	0	0	0	0	873	823	777	0	0	0	1	2.072e+04	1.005e+04	0	482	0	1.165e+04	0	1.079e+04	0	0	0	0	0	2	1	0	0	0	0	876	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	8	0	0	3	0	0	0	0
Otu1077	5	2	2	7	0	1	2	2	0	0	0	0	3	1	1	5	4	2	0	4	2	3	2	1	1	0	1	1	3	3	3	1	7	2	0	108	14	0	2	1	0	0	0	0	0	0	2	1	0	2	13	0	0	1	4	3	1	0	0	2	0	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	15	2	0	2	1	2	0	0	0	0	0	9	2	1	2	1	1
Otu5733	14	4	3	24	4	9	8	9	5	4	5	3	7	4	6	19	5	11	5	10	4	8	2	7	3	4	3	10	12	13	3	1	20	3	1	4	4	1	5	5	3	2	2	3	2	0	0	2	8	13	3	2	0	0	13	1	3	2	2	1	0	2	2	3	4	0	2	6	5	2	0	4	2	0	1	0	1	9	14	3	1	0	1	1	2	1	1	4	16	14	12	4	6	10
Otu163	6	130	1036	961	0	0	0	0	0	11	0	0	0	0	5	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	20	1	13	0	0	42	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu1225	1	0	0	1	0	0	0	0	1	9	21	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	6	0	0	0	0	0	1	0	0	0	0	9	5	0	0	0	0	0	0	1	0	0	0	65	0	0	0	6	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu4875	4	0	0	7	3	0	3	2	1	6	8	0	1	5	2	4	1	3	2	2	0	2	3	3	0	3	1	1	2	2	1	0	8	0	0	1	0	0	1	1	0	0	0	1	1	0	0	1	1	6	0	0	0	0	1	0	2	7	19	18	0	0	1	0	0	0	0	0	1	2	1	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	2	1	9	2	6	3	1	2
Otu1072	4	4	0	7	0	2	3	0	0	0	1	0	1	2	4	4	2	0	3	5	1	1	3	2	4	0	1	1	3	3	4	0	8	0	0	0	0	2	1	0	1	0	1	1	1	0	1	2	0	8	0	0	0	0	5	0	0	1	1	2	0	0	0	0	1	0	1	2	1	1	0	1	0	24	37	7	4	3	3	1	0	0	0	1	0	0	0	1	5	2	5	4	2	6
Otu2422	8	0	0	0	0	0	2	0	0	0	0	0	2	8	2	0	0	0	2	18	0	0	0	0	0	0	0	0	0	0	0	0	0	9	3	1	0	4	0	31	2	17	18	9	5	10	4	2	1	12	0	4	1	1	3	1	0	0	0	0	0	0	0	0	0	0	0	4	4	3	2	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu5257	1	0	0	2	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	14	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
